domain,problem,agents,heuristic,recursionLevel,totalTime,initHeuristic,initHeuristicDist,searchTime,expandedStates,expandedStatesGlobal,expandedStatesLocal,searchMessages,heuristicRequestMessages,heuristicReplyMessages,totalMessages,totalBytes,globalSearchTime,localSearchTime,globalHeuristicTime,localHeuristicTime,otherHeuristicTime,searchTimes,globalSearchTimes,localSearchTimes,globalHeuristicTimes,localHeuristicTimes,otherHeuristicTimes,planLength,maxRecursionDepth,planValid,finished
benchmarks/depot,benchmarks/depot/pfile8.pddl,5,PPsaFF-glcl,-1,23515,{truck0=18 depot0=21 truck1=18 distributor1=23 distributor0=23},{truck0=49 depot0=56 truck1=50 distributor1=65 distributor0=51},0,291884,9799,282088,117007,75037,75042,267086,35244976,0,0,0,0,0,,,,,,,107,0,true,true
benchmarks/depot,benchmarks/depot/pfile9.pddl,5,PPsaFF-glcl,-1,444036,{truck0=33 depot0=33 truck1=35 distributor1=43 distributor0=37},{truck0=96 depot0=97 truck1=98 distributor1=101 distributor0=101},0,2315067,35749,2279278,922684,520871,520883,1964438,355110704,0,0,0,0,0,,,,,,,366,0,true,true
benchmarks/depot,benchmarks/depot/pfile1.pddl,5,PPsaFF-glcl,-1,464,{truck0=5 depot0=5 truck1=5 distributor1=5 distributor0=5},{truck0=15 depot0=15 truck1=15 distributor1=15 distributor0=15},0,211,49,162,46,195,194,435,19568,0,0,0,0,0,,,,,,,12,0,true,true
benchmarks/depot,benchmarks/depot/pfile10.pddl,8,PPsaFF-glcl,-1,16180,{truck0=15 depot1=15 depot0=15 truck1=11 depot2=15 distributor1=15 distributor2=16 distributor0=15},{truck0=48 depot1=48 depot0=48 truck1=49 depot2=46 distributor1=43 distributor2=48 distributor0=48},0,541622,17765,523800,133028,97192,97201,327421,33279948,0,0,0,0,0,,,,,,,79,0,true,true
benchmarks/depot,benchmarks/depot/pfile11.pddl,8,PPsaFF-glcl,-1,857575,{depot1=25 truck0=25 depot0=28 depot2=31 truck1=25 distributor1=30 distributor2=28 distributor0=31},{truck0=88 depot1=80 depot0=82 truck1=82 depot2=80 distributor1=81 distributor2=79 distributor0=93},0,10389889,98337,10291258,2674222,2197249,2197340,7068811,1004164784,0,0,0,0,0,,,,,,,437,0,true,true
benchmarks/depot,benchmarks/depot/pfile13.pddl,8,PPsaFF-glcl,-1,2835,{truck0=13 depot1=13 depot0=13 truck1=13 depot2=13 distributor1=13 distributor2=13 distributor0=13},{truck0=52 depot1=44 depot0=44 truck1=45 depot2=44 distributor1=44 distributor2=44 distributor0=44},0,2414,66,2347,680,788,788,2256,252772,0,0,0,0,0,,,,,,,31,0,true,true
benchmarks/depot,benchmarks/depot/pfile16.pddl,8,PPsaFF-glcl,-1,13085,{truck0=15 depot1=17 depot0=17 truck2=17 truck1=17 truck3=19 distributor1=20 distributor0=17},{truck0=47 depot1=47 depot0=47 truck2=44 truck1=50 truck3=52 distributor1=45 distributor0=47},0,210823,2872,207967,56897,25350,25354,107601,13582148,0,0,0,0,0,,,,,,,84,0,true,true
benchmarks/depot,benchmarks/depot/pfile2.pddl,5,PPsaFF-glcl,-1,776,{truck0=8 depot0=8 truck1=8 distributor1=8 distributor0=8},{truck0=21 depot0=32 truck1=27 distributor1=27 distributor0=27},0,424,28,396,125,280,280,685,44428,0,0,0,0,0,,,,,,,24,0,true,true
benchmarks/depot,benchmarks/depot/pfile3.pddl,5,PPsaFF-glcl,-1,1082,{truck0=22 depot0=27 truck1=22 distributor1=24 distributor0=24},{truck0=53 depot0=52 truck1=48 distributor1=50 distributor0=51},0,1589,48,1541,499,553,553,1605,143296,0,0,0,0,0,,,,,,,66,0,true,true
benchmarks/depot,benchmarks/depot/pfile4.pddl,5,PPsaFF-glcl,-1,1820,{truck0=16 depot0=16 truck1=16 distributor1=18 distributor0=16},{truck0=48 depot0=45 truck1=45 distributor1=50 distributor0=44},0,5460,158,5301,1768,1706,1707,5181,544352,0,0,0,0,0,,,,,,,88,0,true,true
benchmarks/depot,benchmarks/depot/pfile5.pddl,5,PPsaFF-glcl,-1,14610,{truck0=27 depot0=26 truck1=27 distributor1=28 distributor0=31},{truck0=73 depot0=75 truck1=75 distributor1=70 distributor0=67},0,188369,5266,183109,61047,79522,79521,220090,27079840,0,0,0,0,0,,,,,,,249,0,true,true
benchmarks/depot,benchmarks/depot/pfile7.pddl,5,PPsaFF-glcl,-1,4808,{truck0=11 depot0=11 truck1=11 distributor1=11 distributor0=11},{truck0=43 depot0=33 truck1=45 distributor1=33 distributor0=33},0,102201,4048,98165,35576,32198,32199,99973,9452496,0,0,0,0,0,,,,,,,51,0,true,true
benchmarks/depot,benchmarks/depot/pfile8.pddl,5,PPsaFF-glcl,-1,46193,{truck0=18 depot0=21 truck1=18 distributor1=23 distributor0=23},{truck0=49 depot0=56 truck1=50 distributor1=65 distributor0=51},0,613632,19186,594444,259856,163105,163108,586069,77957756,0,0,0,0,0,,,,,,,161,0,true,true
benchmarks/depot,benchmarks/depot/pfile9.pddl,5,PPsaFF-glcl,-1,133670,{truck0=33 depot0=33 truck1=35 distributor1=43 distributor0=37},{truck0=98 depot0=97 truck1=100 distributor1=101 distributor0=101},0,686387,6398,679989,264122,106149,106147,476418,91892964,0,0,0,0,0,,,,,,,219,0,true,true
benchmarks/depot,benchmarks/depot/pfile1.pddl,5,PPsaFF-glcl,-1,409,{truck0=5 depot0=5 truck1=5 distributor1=5 distributor0=5},{truck0=15 depot0=15 truck1=15 distributor1=15 distributor0=15},0,104,17,87,22,92,93,207,9636,0,0,0,0,0,,,,,,,12,0,true,true
benchmarks/depot,benchmarks/depot/pfile10.pddl,8,PPsaFF-glcl,-1,14978,{truck0=15 depot1=15 depot0=15 truck1=11 depot2=15 distributor1=15 distributor2=16 distributor0=15},{truck0=48 depot1=48 depot0=48 truck1=49 depot2=46 distributor1=43 distributor2=48 distributor0=48},0,488372,14661,473737,119478,85451,85449,290378,29658176,0,0,0,0,0,,,,,,,95,0,true,true
benchmarks/depot,benchmarks/depot/pfile11.pddl,8,PPsaFF-glcl,-1,414973,{truck0=25 depot1=25 depot0=28 depot2=31 truck1=25 distributor1=30 distributor2=28 distributor0=31},{truck0=88 depot1=80 depot0=82 truck1=82 depot2=80 distributor1=81 distributor2=79 distributor0=94},0,5135013,50072,5085002,1365231,1150197,1150224,3665652,519072128,0,0,0,0,0,,,,,,,193,0,true,true
benchmarks/depot,benchmarks/depot/pfile13.pddl,8,PPsaFF-glcl,-1,2926,{truck0=13 depot1=13 depot0=13 truck1=13 depot2=13 distributor1=13 distributor2=13 distributor0=13},{truck0=52 depot1=44 depot0=44 truck1=45 depot2=44 distributor1=44 distributor2=44 distributor0=44},0,2356,57,2300,688,708,708,2104,238348,0,0,0,0,0,,,,,,,35,0,true,true
benchmarks/depot,benchmarks/depot/pfile16.pddl,8,PPsaFF-glcl,-1,8932,{depot1=17 truck0=15 depot0=17 truck2=17 truck1=17 truck3=19 distributor1=20 distributor0=17},{depot1=47 truck0=47 depot0=47 truck2=44 truck1=50 truck3=52 distributor1=45 distributor0=47},0,127949,164,127792,38827,3277,3277,45381,6685656,0,0,0,0,0,,,,,,,70,0,true,true
benchmarks/depot,benchmarks/depot/pfile2.pddl,5,PPsaFF-glcl,-1,692,{truck0=8 depot0=8 truck1=8 distributor1=8 distributor0=8},{truck0=21 depot0=32 truck1=27 distributor1=27 distributor0=27},0,508,32,477,151,327,327,805,52280,0,0,0,0,0,,,,,,,19,0,true,true
benchmarks/depot,benchmarks/depot/pfile3.pddl,5,PPsaFF-glcl,-1,1330,{truck0=22 depot0=27 truck1=22 distributor1=24 distributor0=24},{truck0=53 depot0=52 truck1=50 distributor1=50 distributor0=51},0,2824,96,2729,889,1063,1063,3015,265132,0,0,0,0,0,,,,,,,65,0,true,true
benchmarks/depot,benchmarks/depot/pfile4.pddl,5,PPsaFF-glcl,-1,1872,{truck0=16 depot0=16 truck1=16 distributor1=18 distributor0=16},{truck0=48 depot0=45 truck1=45 distributor1=50 distributor0=44},0,5135,134,5004,1659,1464,1465,4588,486896,0,0,0,0,0,,,,,,,80,0,true,true
benchmarks/depot,benchmarks/depot/pfile5.pddl,5,PPsaFF-glcl,-1,9131,{truck0=27 depot0=26 truck1=27 distributor1=28 distributor0=31},{truck0=73 depot0=75 truck1=75 distributor1=70 distributor0=67},0,103892,2762,101128,32121,44250,44254,120625,14849208,0,0,0,0,0,,,,,,,394,0,true,true
benchmarks/depot,benchmarks/depot/pfile7.pddl,5,PPsaFF-glcl,-1,6830,{truck0=11 depot0=11 truck1=11 distributor1=11 distributor0=11},{truck0=43 depot0=33 truck1=45 distributor1=33 distributor0=33},0,176670,8348,168330,61267,55505,55507,172279,16085900,0,0,0,0,0,,,,,,,101,0,true,true
benchmarks/depot,benchmarks/depot/pfile8.pddl,5,PPsaFF-glcl,-1,3745,{truck0=18 depot0=21 truck1=18 distributor1=23 distributor0=23},{truck0=49 depot0=56 truck1=50 distributor1=65 distributor0=51},0,12925,234,12686,5082,3119,3120,11321,1568244,0,0,0,0,0,,,,,,,87,0,true,true
benchmarks/depot,benchmarks/depot/pfile9.pddl,5,PPsaFF-glcl,-1,991006,{truck0=33 depot0=33 truck1=35 distributor1=43 distributor0=37},{truck0=96 depot0=97 truck1=100 distributor1=101 distributor0=101},0,5230165,87531,5142608,2142144,1022612,1022625,4187381,772655948,0,0,0,0,0,,,,,,,589,0,true,true
benchmarks/depot,benchmarks/depot/pfile1.pddl,5,PPsaFF-glcl,-1,499,{truck0=5 depot0=5 truck1=5 distributor1=5 distributor0=5},{truck0=15 depot0=15 truck1=15 distributor1=15 distributor0=15},0,230,51,180,50,185,185,420,18956,0,0,0,0,0,,,,,,,15,0,true,true
benchmarks/depot,benchmarks/depot/pfile10.pddl,8,PPsaFF-glcl,-1,17622,{truck0=15 depot1=15 depot0=15 depot2=15 truck1=11 distributor1=15 distributor2=16 distributor0=15},{truck0=48 depot1=48 depot0=48 truck1=49 depot2=46 distributor1=43 distributor2=48 distributor0=48},0,589930,18946,571000,142712,103123,103120,348955,35491424,0,0,0,0,0,,,,,,,47,0,true,true
benchmarks/depot,benchmarks/depot/pfile11.pddl,8,PPsaFF-glcl,-1,526300,{depot1=25 truck0=25 depot0=28 depot2=31 truck1=25 distributor1=30 distributor2=28 distributor0=31},{truck0=88 depot1=80 depot0=82 depot2=79 truck1=86 distributor1=81 distributor2=78 distributor0=93},0,6353313,73107,6280198,1708998,1407019,1407105,4523122,634581540,0,0,0,0,0,,,,,,,305,0,true,true
benchmarks/depot,benchmarks/depot/pfile13.pddl,8,PPsaFF-glcl,-1,2832,{truck0=13 depot1=13 depot0=13 truck1=13 depot2=13 distributor1=13 distributor2=13 distributor0=13},{truck0=52 depot1=44 depot0=44 truck1=45 depot2=44 distributor1=44 distributor2=44 distributor0=44},0,2435,48,2386,643,629,629,1901,217596,0,0,0,0,0,,,,,,,31,0,true,true
